wiki_title,wiki_pageid,wiki_url,wiki_state,wiki_level,wiki_wikidata_qid,wiki_nces_id,match_method,match_score,nces_school_id,nces_school_name,nces_sector,nces_state,nces_city,nces_low_grade,nces_high_grade
"The Greenwood School (Putney, Vermont)",17325759,"https://en.wikipedia.org/wiki/The_Greenwood_School_(Putney,_Vermont)",Vermont,high,Q7738250,,name_state,100.0,01635958,THE GREENWOOD SCHOOL,private,VT,putney,11,17
The Sharon Academy,22062251,https://en.wikipedia.org/wiki/The_Sharon_Academy,Vermont,high,Q7763690,,fuzzy,100.0,500726000283,Sharon Elementary School,public,VT,sharon,PK,06
Vergennes Union High School,1185724,https://en.wikipedia.org/wiki/Vergennes_Union_High_School,Vermont,high,Q3555845,500828000350,name_state,100.0,500039800350,Vergennes Union High School,public,VT,vergennes,09,12
Vermont Academy,2616468,https://en.wikipedia.org/wiki/Vermont_Academy,Vermont,high,Q7921670,,name_state,100.0,A1904520,VERMONT ACADEMY,private,VT,saxtons river,14,17
Vermont Commons School,23808126,https://en.wikipedia.org/wiki/Vermont_Commons_School,Vermont,high,Q7921697,,name_state,100.0,A9904364,VERMONT COMMONS SCHOOL,private,VT,south burlington,11,17
Wells Village School,50510577,https://en.wikipedia.org/wiki/Wells_Village_School,Vermont,,Q24765483,,name_state,100.0,500040900367,Wells Village School,public,VT,wells,PK,06
West Rutland School,42824261,https://en.wikipedia.org/wiki/West_Rutland_School,Vermont,high,Q17035895,500885000370,name_state,100.0,500041100370,West Rutland School,public,VT,west rutland,PK,12
Woodstock Union High School (Vermont),33915181,https://en.wikipedia.org/wiki/Woodstock_Union_High_School_(Vermont),Vermont,high,Q17039993,500951000395,fuzzy,100.0,500045000395,Woodstock Union Middle/High School,public,VT,woodstock,07,12
Academies of Loudoun,75241783,https://en.wikipedia.org/wiki/Academies_of_Loudoun,Virginia,,Q123501481,,name_state,100.0,510225003075,Academies of Loudoun,public,VA,leesburg,†,†
Ad Fontes Academy,20377680,https://en.wikipedia.org/wiki/Ad_Fontes_Academy,Virginia,high,Q4678152,,name_state,100.0,A0109642,AD FONTES ACADEMY,private,VA,centreville,3,17
Al Madina School of Richmond,55309680,https://en.wikipedia.org/wiki/Al_Madina_School_of_Richmond,Virginia,,Q42377053,,name_state,100.0,A1703638,AL MADINA SCHOOL OF RICHMOND,private,VA,midlothian,2,17
Albemarle High School (Virginia),9339330,https://en.wikipedia.org/wiki/Albemarle_High_School_(Virginia),Virginia,high,Q4709500,510009000015,nces_id,100.0,510009000015,Albemarle High,public,VA,charlottesville,09,12
Alexandria City High School,334569,https://en.wikipedia.org/wiki/Alexandria_City_High_School,Virginia,high,Q7668186,510012000054,nces_id,100.0,510012000054,Alexandria City High,public,VA,alexandria,09,12
Alleghany High School (Virginia),5401748,https://en.wikipedia.org/wiki/Alleghany_High_School_(Virginia),Virginia,high,Q4731261,510015201883,nces_id,100.0,510015201883,Alleghany High,public,VA,covington,09,12
Altavista High School,47814369,https://en.wikipedia.org/wiki/Altavista_High_School,Virginia,high,Q21028360,510060000220,nces_id,100.0,510060000220,Altavista High,public,VA,altavista,06,12
Amelia Academy,12686933,https://en.wikipedia.org/wiki/Amelia_Academy,Virginia,high,Q4742215,,name_state,100.0,01433383,AMELIA ACADEMY,private,VA,"amelia, va",2,17
Amelia County High School,9964584,https://en.wikipedia.org/wiki/Amelia_County_High_School,Virginia,high,Q4742240,510018001828,nces_id,100.0,510018001828,Amelia County High,public,VA,amelia court house,09,12
Amherst County High School,8148002,https://en.wikipedia.org/wiki/Amherst_County_High_School,Virginia,high,Q4746022,510021000065,nces_id,100.0,510021000065,Amherst County High,public,VA,amherst,09,12
Annandale High School,2087912,https://en.wikipedia.org/wiki/Annandale_High_School,Virginia,high,Q4767927,510126000423,nces_id,100.0,510126000423,Annandale High,public,VA,annandale,09,12
Appomattox County High School,17016107,https://en.wikipedia.org/wiki/Appomattox_County_High_School,Virginia,high,Q4781656,510024000076,nces_id,100.0,510024000076,Appomattox County High,public,VA,appomattox,09,12
Appomattox Regional Governor's School for the Arts and Technology,3350562,https://en.wikipedia.org/wiki/Appomattox_Regional_Governor's_School_for_the_Arts_and_Technology,Virginia,high,Q4781661,510003201932,nces_id,100.0,510003201932,Appomattox Regional Governor's School,public,VA,petersburg,†,†
Arcadia High School (Virginia),12617434,https://en.wikipedia.org/wiki/Arcadia_High_School_(Virginia),Virginia,high,Q4785148,510006002028,nces_id,100.0,510006002028,Arcadia High,public,VA,oak hall,09,12
Arcola Elementary School,40143328,https://en.wikipedia.org/wiki/Arcola_Elementary_School,Virginia,elementary,Q14711971,,fuzzy,100.0,510225002762,Arcola Elementary,public,VA,aldie,PK,05
"Armstrong Elementary School (Lynchburg, Virginia)",41005296,"https://en.wikipedia.org/wiki/Armstrong_Elementary_School_(Lynchburg,_Virginia)",Virginia,elementary,Q16161643,,fuzzy,100.0,510126002058,Armstrong Elementary,public,VA,reston,PK,06
Armstrong High School (Virginia),1157507,https://en.wikipedia.org/wiki/Armstrong_High_School_(Virginia),Virginia,high,Q4793947,510324002082,nces_id,100.0,510324002082,Armstrong High,public,VA,richmond,09,12
Atlee High School,5721894,https://en.wikipedia.org/wiki/Atlee_High_School,Virginia,high,Q4816912,510183000114,nces_id,100.0,510183000114,Atlee High,public,VA,mechanicsville,09,12
Auburn High School (Virginia),8117725,https://en.wikipedia.org/wiki/Auburn_High_School_(Virginia),Virginia,high,Q4819267,510252001013,nces_id,100.0,510252001013,Auburn High,public,VA,riner,09,12
Bailey's Elementary School for the Arts and Sciences,21125958,https://en.wikipedia.org/wiki/Bailey's_Elementary_School_for_the_Arts_and_Sciences,Virginia,elementary,Q4848319,,name_state,100.0,510126000426,Bailey's Elementary School for the Arts and Sciences,public,VA,falls church,PK,02
"Barack Obama Elementary School (Richmond, Virginia)",57768394,"https://en.wikipedia.org/wiki/Barack_Obama_Elementary_School_(Richmond,_Virginia)",Virginia,elementary,Q55604877,,fuzzy,100.0,510324000381,Barack Obama Elementary,public,VA,richmond,PK,05
Bassett High School,9675049,https://en.wikipedia.org/wiki/Bassett_High_School,Virginia,high,Q4868113,510192000837,nces_id,100.0,510192000837,Bassett High,public,VA,bassett,09,12
Bath County High School (Virginia),32999251,https://en.wikipedia.org/wiki/Bath_County_High_School_(Virginia),Virginia,high,Q4868903,510033000139,nces_id,100.0,510033000139,Bath County High,public,VA,hot springs,08,12
Battlefield High School,4634481,https://en.wikipedia.org/wiki/Battlefield_High_School,Virginia,high,Q4873108,510313002457,nces_id,100.0,510313002457,Battlefield High,public,VA,haymarket,09,12
Bayside High School (Virginia),5587121,https://en.wikipedia.org/wiki/Bayside_High_School_(Virginia),Virginia,high,Q4874836,510384001675,nces_id,100.0,510384001675,Bayside High,public,VA,virginia beach,09,12
Benedictine College Preparatory,11108398,https://en.wikipedia.org/wiki/Benedictine_College_Preparatory,Virginia,high,Q4887343,,name_state,100.0,01431852,BENEDICTINE COLLEGE PREPARATORY,private,VA,richmond,14,17
Bethel High School (Virginia),6729813,https://en.wikipedia.org/wiki/Bethel_High_School_(Virginia),Virginia,high,Q4897896,510180000731,nces_id,100.0,510180000731,Bethel High,public,VA,hampton,09,12
Bishop Ireton High School,5493920,https://en.wikipedia.org/wiki/Bishop_Ireton_High_School,Virginia,high,Q4917599,,name_state,100.0,01432368,BISHOP IRETON HIGH SCHOOL,private,VA,alexandria,14,17
Blacksburg High School,10253365,https://en.wikipedia.org/wiki/Blacksburg_High_School,Virginia,high,Q4923339,510252001016,nces_id,100.0,510252001016,Blacksburg High,public,VA,blacksburg,09,12
Blessed Sacrament Huguenot Catholic School,11108256,https://en.wikipedia.org/wiki/Blessed_Sacrament_Huguenot_Catholic_School,Virginia,high,Q4926290,,name_state,100.0,01433962,BLESSED SACRAMENT HUGUENOT CATHOLIC SCHOOL,private,VA,powhatan,2,17
Blue Ridge School,8383794,https://en.wikipedia.org/wiki/Blue_Ridge_School,Virginia,high,Q4929742,,name_state,100.0,01434842,BLUE RIDGE SCHOOL,private,VA,st george,14,17
Bluestone High School,15836211,https://en.wikipedia.org/wiki/Bluestone_High_School,Virginia,high,Q4930579,510246000996,fuzzy,100.0,510186003043,Bluestone Elementary,public,VA,harrisonburg,PK,05
Booker T. Washington High School (Virginia),13104770,https://en.wikipedia.org/wiki/Booker_T._Washington_High_School_(Virginia),Virginia,high,Q4943203,510267001079,nces_id,100.0,510267001079,Booker T Washington High,public,VA,norfolk,09,12
Brentsville District High School,2562891,https://en.wikipedia.org/wiki/Brentsville_District_High_School,Virginia,high,Q4961738,510313001288,nces_id,100.0,510313001288,Brentsville District High,public,VA,nokesville,09,12
Briar Woods High School,3351976,https://en.wikipedia.org/wiki/Briar_Woods_High_School,Virginia,high,Q4965782,510225002451,nces_id,100.0,510225002451,Briar Woods High,public,VA,ashburn,09,12
Broad Run High School,4039660,https://en.wikipedia.org/wiki/Broad_Run_High_School,Virginia,high,Q4971932,510225000913,nces_id,100.0,510225000913,Broad Run High,public,VA,ashburn,09,12
"Broadway High School (Broadway, Virginia)",11968386,"https://en.wikipedia.org/wiki/Broadway_High_School_(Broadway,_Virginia)",Virginia,high,Q4972449,510339001492,nces_id,100.0,510339001492,Broadway High,public,VA,broadway,09,12
Brooke Point High School,7822928,https://en.wikipedia.org/wiki/Brooke_Point_High_School,Virginia,high,Q4974471,510366000591,nces_id,100.0,510366000591,Brooke Point High,public,VA,stafford,09,12
Brookville High School (Virginia),12047433,https://en.wikipedia.org/wiki/Brookville_High_School_(Virginia),Virginia,high,Q4975206,510060000223,nces_id,100.0,510060000223,Brookville High,public,VA,lynchburg,09,12
Browne Academy,59637212,https://en.wikipedia.org/wiki/Browne_Academy,Virginia,middle,Q60770250,,name_state,100.0,01433689,BROWNE ACADEMY,private,VA,alexandria,2,13
Brunswick High School (Virginia),13625449,https://en.wikipedia.org/wiki/Brunswick_High_School_(Virginia),Virginia,high,Q4979513,510048000183,nces_id,100.0,510048000183,Brunswick High,public,VA,lawrenceville,09,12
Bruton High School,10032977,https://en.wikipedia.org/wiki/Bruton_High_School,Virginia,high,Q4979870,510415001812,nces_id,100.0,510415001812,Bruton High,public,VA,williamsburg,09,12
Buffalo Gap High School,4560057,https://en.wikipedia.org/wiki/Buffalo_Gap_High_School,Virginia,high,Q4985734,510030000117,nces_id,100.0,510030000117,Buffalo Gap High,public,VA,swoope,09,12
C.D. Hylton Senior High School,3272370,https://en.wikipedia.org/wiki/C.D._Hylton_Senior_High_School,Virginia,high,Q5006369,510313000186,nces_id,100.0,510313000186,C.D. Hylton High,public,VA,woodbridge,09,12
Cape Henry Collegiate School,14667766,https://en.wikipedia.org/wiki/Cape_Henry_Collegiate_School,Virginia,high,Q14712126,,name_state,100.0,01433102,CAPE HENRY COLLEGIATE SCHOOL,private,VA,virginia beach,2,17
Carroll County High School (Virginia),9013509,https://en.wikipedia.org/wiki/Carroll_County_High_School_(Virginia),Virginia,high,Q5046540,510069000242,nces_id,100.0,510069000242,Carroll County High,public,VA,hillsville,09,12
Carter G. Woodson High School,2761925,https://en.wikipedia.org/wiki/Carter_G._Woodson_High_School,Virginia,high,Q8000116,510126000600,nces_id,100.0,510126000600,Woodson High,public,VA,fairfax,09,12
Castlewood High School,23808182,https://en.wikipedia.org/wiki/Castlewood_High_School,Virginia,high,Q5050667,510342001514,nces_id,100.0,510342001514,Castlewood High,public,VA,castlewood,08,12
Catholic High School (Virginia),8117017,https://en.wikipedia.org/wiki/Catholic_High_School_(Virginia),Virginia,high,Q4917721,,name_state,100.0,01431885,CATHOLIC HIGH SCHOOL,private,VA,virginia beach,14,17
"Cave Spring High School (Roanoke, Virginia)",5388560,"https://en.wikipedia.org/wiki/Cave_Spring_High_School_(Roanoke,_Virginia)",Virginia,high,Q5054920,510333001447,nces_id,100.0,510333001447,Cave Spring High,public,VA,roanoke,09,12
"Central High School (Wise, Virginia)",33611965,"https://en.wikipedia.org/wiki/Central_High_School_(Wise,_Virginia)",Virginia,high,Q5061207,510408001789,nces_id,100.0,510408001789,Central High,public,VA,norton,09,12
"Central High School (Woodstock, Virginia)",24733012,"https://en.wikipedia.org/wiki/Central_High_School_(Woodstock,_Virginia)",Virginia,high,Q5061208,510351001543,nces_id,100.0,510351001543,Central High,public,VA,woodstock,09,12
"Centreville High School (Fairfax County, Virginia)",2690511,"https://en.wikipedia.org/wiki/Centreville_High_School_(Fairfax_County,_Virginia)",Virginia,high,Q5062722,510126002114,nces_id,100.0,510126002114,Centreville High,public,VA,clifton,09,12
Chancellor High School,10413911,https://en.wikipedia.org/wiki/Chancellor_High_School,Virginia,high,Q14712148,510364002134,nces_id,100.0,510364002134,Chancellor High,public,VA,fredericksburg,09,12
Chantilly High School,3287763,https://en.wikipedia.org/wiki/Chantilly_High_School,Virginia,high,Q5072674,510126000059,nces_id,100.0,510126000059,Chantilly High,public,VA,chantilly,09,12
Charles J. Colgan Sr. High School,52566634,https://en.wikipedia.org/wiki/Charles_J._Colgan_Sr._High_School,Virginia,high,Q28230088,510313003025,nces_id,100.0,510313003025,Charles J. Colgan Sr. High,public,VA,manassas,09,12
Charlottesville High School,4422381,https://en.wikipedia.org/wiki/Charlottesville_High_School,Virginia,high,Q5086243,510078000273,nces_id,100.0,510078000273,Charlottesville High,public,VA,charlottesville,09,12
Chase City High School,40203772,https://en.wikipedia.org/wiki/Chase_City_High_School,Virginia,high,Q14712157,,fuzzy,100.0,510246001002,Chase City Elementary,public,VA,chase city,PK,05
Chatham Hall,3775459,https://en.wikipedia.org/wiki/Chatham_Hall,Virginia,high,Q5087654,,name_state,100.0,01433055,CHATHAM HALL,private,VA,chatham,14,17
Chatham High School (Virginia),30041756,https://en.wikipedia.org/wiki/Chatham_High_School_(Virginia),Virginia,high,Q5087662,510294001210,nces_id,100.0,510294001210,Chatham High,public,VA,chatham,09,12
Chesapeake Bay Academy,5382324,https://en.wikipedia.org/wiki/Chesapeake_Bay_Academy,Virginia,combined,Q5092827,,name_state,100.0,02065496,CHESAPEAKE BAY ACADEMY,private,VA,virginia beach,6,17
Chilhowie High School,14275416,https://en.wikipedia.org/wiki/Chilhowie_High_School,Virginia,high,Q5098921,510352001558,nces_id,100.0,510352001558,Chilhowie High,public,VA,chilhowie,09,12
Chincoteague High School,12631773,https://en.wikipedia.org/wiki/Chincoteague_High_School,Virginia,high,Q5100325,510006000007,nces_id,100.0,510006000007,Chincoteague High,public,VA,chincoteague,06,12
Christchurch School,3313651,https://en.wikipedia.org/wiki/Christchurch_School,Virginia,high,Q5109092,,name_state,100.0,01433215,CHRISTCHURCH SCHOOL,private,VA,christchurch,14,17
Christiansburg High School,7753548,https://en.wikipedia.org/wiki/Christiansburg_High_School,Virginia,high,Q5110640,510252001019,nces_id,100.0,510252001019,Christiansburg High,public,VA,christiansburg,09,12
Christiansburg Institute,62088326,https://en.wikipedia.org/wiki/Christiansburg_Institute,Virginia,,Q86751306,,fuzzy,100.0,510252002126,Christiansburg Elementary,public,VA,christiansburg,03,05
Churchland High School,13105080,https://en.wikipedia.org/wiki/Churchland_High_School,Virginia,high,Q5118245,510300000375,nces_id,100.0,510300000375,Churchland High,public,VA,portsmouth,09,12
"Clarke County High School (Berryville, Virginia)",5066409,"https://en.wikipedia.org/wiki/Clarke_County_High_School_(Berryville,_Virginia)",Virginia,high,Q5127475,510087002100,nces_id,100.0,510087002100,Clarke County High,public,VA,berryville,09,12
Clover Hill High School,10697873,https://en.wikipedia.org/wiki/Clover_Hill_High_School,Virginia,high,Q5135893,510084000324,nces_id,100.0,510084000324,Clover Hill High,public,VA,midlothian,09,12
"Collegiate School (Richmond, Virginia)",6791555,"https://en.wikipedia.org/wiki/Collegiate_School_(Richmond,_Virginia)",Virginia,high,Q5146979,,name_state,100.0,01433645,COLLEGIATE SCHOOL,private,VA,richmond,2,17
Colonial Beach High School,31395052,https://en.wikipedia.org/wiki/Colonial_Beach_High_School,Virginia,high,Q5148295,510093001957,nces_id,100.0,510093001957,Colonial Beach High,public,VA,colonial beach,08,12
Colonial Forge High School,7823040,https://en.wikipedia.org/wiki/Colonial_Forge_High_School,Virginia,high,Q5148319,510366001923,nces_id,100.0,510366001923,Colonial Forge High,public,VA,stafford,09,12
Colonial Heights High School,16382868,https://en.wikipedia.org/wiki/Colonial_Heights_High_School,Virginia,high,Q5148326,510096000361,nces_id,100.0,510096000361,Colonial Heights High,public,VA,colonial heights,09,12
Commonwealth Governor's School,4065678,https://en.wikipedia.org/wiki/Commonwealth_Governor's_School,Virginia,high,Q5153758,,name_state,100.0,510003501936,Commonwealth Governor's School,public,VA,fredericksburg,†,†
Community Lab School (Virginia),12634762,https://en.wikipedia.org/wiki/Community_Lab_School_(Virginia),Virginia,high,Q107366405,510009000030,nces_id,100.0,510009000030,Community Lab School,public,VA,charlottesville,06,12
Cosby High School,9867130,https://en.wikipedia.org/wiki/Cosby_High_School,Virginia,high,Q5173854,510084002661,nces_id,100.0,510084002661,Cosby High,public,VA,midlothian,09,12
